label,horizon_months,awarding_agency_code,naics2,type_of_contract_pricing_code,value_quintile,n,mean,parent,shrunk
ceiling_growth_gt25,36,013,81,J,1,3,0.0,0.12045048964543743,0.10950044513221585
ceiling_growth_gt25,36,019,54,U,1,3,0.0,0.3633759290409801,0.3303417536736183
ceiling_growth_gt25,36,029,54,Y,2,3,0.3333333333333333,0.21940200167405208,0.22975939546125945
ceiling_growth_gt25,36,075,22,J,0,3,0.6666666666666666,0.25300456667734067,0.2906102121309157
ceiling_growth_gt25,36,014,51,J,2,3,0.3333333333333333,0.19063358974118097,0.2036062937041039
ceiling_growth_gt25,36,013,54,S,4,3,0.0,0.12455066807529096,0.11322788006844632
ceiling_growth_gt25,36,072,62,U,4,3,0.6666666666666666,0.25600478681207944,0.2933376849806783
ceiling_growth_gt25,36,036,44,J,1,3,0.0,0.16796464204305908,0.1526951291300537
ceiling_growth_gt25,36,097,33,M,4,3,0.3333333333333333,0.09525969117083499,0.11690274954924393
ceiling_growth_gt25,36,072,54,B,4,3,0.3333333333333333,0.24429491325011743,0.2523893150758643
ceiling_growth_gt25,36,069,23,K,1,3,0.0,0.1754580563045858,0.15950732391325984
ceiling_growth_gt25,36,1601,56,J,0,3,0.3333333333333333,0.43680607574311986,0.4273994627967756
ceiling_growth_gt25,36,012,31,T,2,3,0.0,0.0009780727633120314,0.0008891570575563922
ceiling_growth_gt25,36,014,54,Z,0,3,0.6666666666666666,0.1781242983520043,0.2225372409260645
ceiling_growth_gt25,36,013,32,J,1,3,0.0,0.13860018498473856,0.12600016816794415
ceiling_growth_gt25,36,075,42,J,1,3,0.3333333333333333,0.1551513549088664,0.17134971658381792
ceiling_growth_gt25,36,019,61,J,2,3,0.3333333333333333,0.3311118992184198,0.33131384777432105
ceiling_growth_gt25,36,097,92,U,2,3,0.0,0.3253199682911282,0.2957454257192074
ceiling_growth_gt25,36,072,81,S,3,3,0.0,0.38166061380230437,0.3469641943657313
ceiling_growth_gt25,36,1601,54,Y,1,3,0.6666666666666666,0.3446907546771613,0.3739612921307527
ceiling_growth_gt25,36,013,42,J,1,3,0.0,0.12659778784163433,0.11508889803784939
ceiling_growth_gt25,36,013,42,J,0,3,0.0,0.12659778784163433,0.11508889803784939
ceiling_growth_gt25,36,524,54,Y,2,3,0.0,0.04769451053070139,0.04335864593700126
ceiling_growth_gt25,36,019,61,J,4,3,0.3333333333333333,0.3311118992184198,0.33131384777432105
ceiling_growth_gt25,36,068,56,J,0,3,0.6666666666666666,0.1619195120418267,0.20780561700772124
ceiling_growth_gt25,36,097,33,T,3,3,0.0,0.06483581086053403,0.05894164623684912
ceiling_growth_gt25,36,012,31,T,4,3,0.0,0.0009780727633120314,0.0008891570575563922
ceiling_growth_gt25,36,015,62,J,1,3,0.6666666666666666,0.22948534149762098,0.2692290983311706
ceiling_growth_gt25,36,069,61,J,2,3,0.6666666666666666,0.2764946730953651,0.3119648543291198
ceiling_growth_gt25,36,015,31,J,0,3,0.0,0.12827302866729604,0.11661184424299641
ceiling_growth_gt25,36,036,62,M,1,3,0.3333333333333333,0.4616866744103127,0.45001818885786005
ceiling_growth_gt25,36,069,54,B,1,3,0.3333333333333333,0.1988389993109432,0.21106575694934232
ceiling_growth_gt25,36,086,54,Z,2,3,0.3333333333333333,0.25279960549879066,0.26012085348374914
ceiling_growth_gt25,36,072,81,J,2,3,0.3333333333333333,0.3398266751825348,0.3392363713780619
ceiling_growth_gt25,36,080,51,R,4,3,0.3333333333333333,0.18014651725984507,0.19407259144834402
ceiling_growth_gt25,36,031,54,J,2,3,0.3333333333333333,0.09051866706041596,0.11259272763068118
ceiling_growth_gt25,36,3302,23,J,4,3,0.6666666666666666,0.27284197397669013,0.308644218766688
ceiling_growth_gt25,36,075,56,Z,2,3,0.0,0.23461127591472267,0.21328297810429334
ceiling_growth_gt25,36,050,52,J,4,3,0.0,0.20622921609884515,0.1874811055444047
ceiling_growth_gt25,36,014,56,Y,3,3,0.6666666666666666,0.21826902162964998,0.2590324439057424
ceiling_growth_gt25,36,012,33,J,3,3,0.3333333333333333,0.0783034421857272,0.10148797774460049
ceiling_growth_gt25,36,097,33,S,3,3,0.6666666666666666,0.28932243756564574,0.3236264583930113
ceiling_growth_gt25,36,070,56,Z,4,3,0.0,0.231160253651453,0.21014568513768456
ceiling_growth_gt25,36,020,92,S,0,3,0.6666666666666666,0.11442695323459663,0.164630563546603
ceiling_growth_gt25,36,071,52,J,0,3,0.6666666666666666,0.3135932260741694,0.34569081158257825
ceiling_growth_gt25,36,091,52,J,4,3,0.3333333333333333,0.1762814345544147,0.19055887989795275
ceiling_growth_gt25,36,015,56,Y,4,3,0.0,0.1742626038983219,0.15842054899847446
ceiling_growth_gt25,36,020,42,J,3,3,0.0,0.09625373714947301,0.08750339740861184
ceiling_growth_gt25,36,097,33,S,2,3,0.6666666666666666,0.28932243756564574,0.3236264583930113
ceiling_growth_gt25,36,015,81,J,2,3,0.3333333333333333,0.13713286103341113,0.15496926760613133
ceiling_growth_gt25,36,1601,62,U,4,3,1.0,0.5042509818787276,0.5493190744352069
ceiling_growth_gt25,36,097,32,U,2,3,0.0,0.08364052922110359,0.0760368447464578
ceiling_growth_gt25,36,019,52,K,2,3,0.6666666666666666,0.31246271285722926,0.34466307229445087
ceiling_growth_gt25,36,075,52,J,4,3,0.3333333333333333,0.4399737702601774,0.4302791850850098
ceiling_growth_gt25,36,019,54,Y,2,3,1.0,0.4411599484974856,0.49196358954316866
ceiling_growth_gt25,36,1133,54,J,3,3,0.0,0.11696500312296494,0.10633182102087722
ceiling_growth_gt25,36,036,23,M,1,3,0.3333333333333333,0.08909507875227514,0.11129855644146225
ceiling_growth_gt25,36,014,21,J,1,3,0.3333333333333333,0.0749852952847279,0.09847148056187385
ceiling_growth_gt25,36,012,32,J,1,3,0.0,0.06279017486170753,0.05708197714700684
ceiling_growth_gt25,36,080,51,U,4,3,0.0,0.14984348695681476,0.13622135177892253
ceiling_growth_gt25,36,091,54,M,3,3,0.0,0.11687966330054493,0.10625423936413175
ceiling_growth_gt25,36,014,61,J,1,3,0.0,0.33012421917105683,0.30011292651914256
ceiling_growth_gt25,36,028,51,J,0,3,0.3333333333333333,0.059697390020659824,0.08457338486726651
ceiling_growth_gt25,36,075,56,Z,4,3,0.0,0.23461127591472267,0.21328297810429334
ceiling_growth_gt25,36,097,56,B,3,3,0.3333333333333333,0.2550083641504479,0.2621288158943466
ceiling_growth_gt25,36,019,52,J,4,3,0.0,0.28122909660178,0.2556628150925273
ceiling_growth_gt25,36,014,54,Z,1,3,1.0,0.1781242983520043,0.2528402712290948
ceiling_growth_gt25,36,069,51,J,4,3,0.3333333333333333,0.32005228541147224,0.3212596534043687
ceiling_growth_gt25,36,089,56,J,0,3,0.0,0.23328382324866523,0.21207620295333202
ceiling_growth_gt25,36,015,92,J,4,3,0.3333333333333333,0.2462568421741224,0.25417288682495975
ceiling_growth_gt25,36,086,54,Y,4,3,0.0,0.18413282924845475,0.16739348113495886
ceiling_growth_gt25,36,014,81,J,2,3,0.0,0.08171286636851177,0.07428442397137433
ceiling_growth_gt25,36,069,81,J,4,3,0.3333333333333333,0.22421445471275828,0.2341343527691742
ceiling_growth_gt25,36,073,61,J,4,3,0.0,0.11860751140446328,0.10782501036769389
ceiling_growth_gt25,36,091,61,J,1,3,0.0,0.16185515819955676,0.14714105290868798
ceiling_growth_gt25,36,013,81,J,3,3,0.0,0.12045048964543743,0.10950044513221585
ceiling_growth_gt25,36,012,61,J,0,3,0.3333333333333333,0.16338130935011372,0.17883149334858822
ceiling_growth_gt25,36,086,53,J,1,3,0.3333333333333333,0.6536851230329409,0.6245622330602493
ceiling_growth_gt25,36,3300,71,J,4,3,0.0,0.2962874822346414,0.2693522565769468
ceiling_growth_gt25,36,019,72,J,3,3,0.3333333333333333,0.25584897070763535,0.2628930036736079
ceiling_growth_gt25,36,049,54,Y,1,3,0.0,0.09227091951872109,0.08388265410792826
ceiling_growth_gt25,36,1601,61,J,0,3,0.3333333333333333,0.6786306415759343,0.6472399771902434
ceiling_growth_gt25,36,014,52,J,4,3,0.0,0.11965098289674937,0.10877362081522671
ceiling_growth_gt25,36,339,54,Z,1,3,0.3333333333333333,0.28252840749082253,0.287147037112869
ceiling_growth_gt25,36,089,54,S,3,3,0.0,0.17890900353625064,0.16264454866931874
ceiling_growth_gt25,36,072,23,J,1,3,0.3333333333333333,0.21044087766047773,0.22161291908528277
ceiling_growth_gt25,36,097,48,S,4,3,0.6666666666666666,0.22059731451068867,0.2611490737975958
ceiling_growth_gt25,36,015,54,S,3,3,0.0,0.2813985772525087,0.25581688841137157
ceiling_growth_gt25,36,012,21,J,1,3,0.0,0.04511951674979885,0.04101774249981714
ceiling_growth_gt25,36,073,61,J,1,3,0.0,0.11860751140446328,0.10782501036769389
ceiling_growth_gt25,36,073,61,J,2,3,0.0,0.11860751140446328,0.10782501036769389
ceiling_growth_gt25,36,020,52,J,3,3,0.0,0.07688464022856345,0.06989512748051223
ceiling_growth_gt25,36,013,81,J,4,3,0.0,0.12045048964543743,0.10950044513221585
ceiling_growth_gt25,36,075,52,J,1,3,0.6666666666666666,0.4399737702601774,0.46058221538804006
ceiling_growth_gt25,36,020,42,J,1,3,0.0,0.09625373714947301,0.08750339740861184
ceiling_growth_gt25,36,097,32,U,4,3,0.0,0.08364052922110359,0.0760368447464578
ceiling_growth_gt25,36,1602,54,J,1,3,0.0,0.22085780805421992,0.20077982550383627
ceiling_growth_gt25,36,097,11,J,1,3,0.3333333333333333,0.17126893194280346,0.18600205934194255
ceiling_growth_gt25,36,1601,56,J,2,3,0.6666666666666666,0.43680607574311986,0.45770249309980593
ceiling_growth_gt25,36,014,92,J,0,3,0.6666666666666666,0.19615009935412675,0.23892433274617583
ceiling_growth_gt25,36,013,42,J,2,3,0.0,0.12659778784163433,0.11508889803784939
ceiling_growth_gt25,36,3300,23,J,3,3,1.0,0.6011753581216822,0.6374321437469838
ceiling_growth_gt25,36,049,54,J,0,3,0.0,0.09051431031843044,0.08228573665311857
ceiling_growth_gt25,36,072,54,Z,1,3,0.3333333333333333,0.29532808112262504,0.2987831040508713
ceiling_growth_gt25,36,013,56,J,0,3,0.3333333333333333,0.21302203754694893,0.22395942807298386
ceiling_growth_gt25,36,514,23,J,1,3,0.3333333333333333,0.30883007011424995,0.311057639497803
ceiling_growth_gt25,36,049,54,J,3,3,0.0,0.09051431031843044,0.08228573665311857
ceiling_growth_gt25,36,097,33,B,4,3,0.0,0.059848440794339104,0.05440767344939918
ceiling_growth_gt25,36,9553,54,J,3,3,0.3333333333333333,0.23049546967673587,0.23984436637279016
ceiling_growth_gt25,36,027,54,J,4,3,0.3333333333333333,0.2753705478040174,0.28063989194304606
ceiling_growth_gt25,36,047,54,Y,4,3,0.0,0.28592355289991195,0.2599305026362836
ceiling_growth_gt25,36,070,44,J,0,3,0.0,0.13824617445674622,0.12567834041522385
ceiling_growth_gt25,36,028,92,J,3,3,0.0,0.07349929426586875,0.06681754024169886
ceiling_growth_gt25,36,031,54,J,0,2,0.0,0.09051866706041597,0.08486125036913998
ceiling_growth_gt25,36,015,54,S,4,2,0.5,0.2813985772525087,0.29506116617422695
ceiling_growth_gt25,36,088,56,S,4,2,0.0,0.07863870820779684,0.07372378894480953
ceiling_growth_gt25,36,013,56,Y,2,2,0.5,0.26348607092201465,0.27826819148938875
ceiling_growth_gt25,36,049,54,Z,1,2,0.0,0.11587510823281254,0.10863291396826176
ceiling_growth_gt25,36,019,32,J,2,2,0.0,0.20325414137316275,0.19055075753734008
ceiling_growth_gt25,36,086,51,J,1,2,0.0,0.1686171854666903,0.15807861137502216
ceiling_growth_gt25,36,019,44,J,3,2,0.5,0.19781084061331414,0.216697663074982
ceiling_growth_gt25,36,024,23,J,0,2,0.0,0.0669050416178861,0.06272347651676823
ceiling_growth_gt25,36,072,61,J,4,2,0.0,0.14398735555705275,0.13498814583473695
ceiling_growth_gt25,36,091,51,J,3,2,0.0,0.1388194082162834,0.1301431952027657
ceiling_growth_gt25,36,068,56,J,1,2,0.0,0.1619195120418267,0.15179954253921252
ceiling_growth_gt25,36,089,32,J,4,2,0.5,0.21164549970718463,0.22966765597548558
ceiling_growth_gt25,36,019,81,J,1,2,0.0,0.2164720485517779,0.2029425455172918
ceiling_growth_gt25,36,097,32,U,1,2,0.5,0.08364052922110359,0.10966299614478461
ceiling_growth_gt25,36,028,51,J,1,2,0.0,0.059697390020659824,0.05596630314436858
ceiling_growth_gt25,36,012,92,J,1,2,0.0,0.019609872405108714,0.01838425537978942
ceiling_growth_gt25,36,019,32,J,1,2,0.0,0.20325414137316275,0.19055075753734008
ceiling_growth_gt25,36,012,54,Z,4,2,0.5,0.31135519662924005,0.32314549683991256
ceiling_growth_gt25,36,047,32,J,0,2,0.0,0.08393507372115067,0.07868913161357875
ceiling_growth_gt25,36,097,61,U,2,2,0.5,0.22461633377263693,0.24182781291184713
ceiling_growth_gt25,36,014,54,Y,0,2,0.5,0.17544589094504226,0.19573052276097713
ceiling_growth_gt25,36,070,54,M,4,2,0.0,0.17665959841966863,0.16561837351843933
ceiling_growth_gt25,36,029,54,Y,3,2,0.5,0.21940200167405208,0.23693937656942382
ceiling_growth_gt25,36,097,92,R,4,2,1.0,0.35506746234571473,0.39537574594910757
ceiling_growth_gt25,36,075,62,U,2,2,1.0,0.381900032404283,0.4205312803790153
ceiling_growth_gt25,36,070,61,J,2,2,0.0,0.10973571700804009,0.10287723469503758
ceiling_growth_gt25,36,024,42,J,0,2,0.0,0.07476979753051922,0.07009668518486177
ceiling_growth_gt25,36,069,53,J,3,2,0.5,0.2620105776184558,0.2768849165173023
ceiling_growth_gt25,36,075,31,J,0,2,0.0,0.1837052351049129,0.17222365791085584
ceiling_growth_gt25,36,073,42,J,4,2,0.5,0.26870903772180066,0.28316472286418815
ceiling_growth_gt25,36,097,45,J,4,2,0.0,0.0749115857735517,0.07022961166270472
ceiling_growth_gt25,36,031,23,J,4,2,0.0,0.07680157921164794,0.07200148051091995
ceiling_growth_gt25,36,070,54,R,4,2,0.0,0.17665959841966863,0.16561837351843933
ceiling_growth_gt25,36,015,53,J,0,2,0.0,0.15725611478407173,0.14742760761006724
ceiling_growth_gt25,36,047,22,K,3,2,0.5,0.10912986422159342,0.13355924770774383
ceiling_growth_gt25,36,069,53,J,2,2,0.5,0.2620105776184558,0.2768849165173023
ceiling_growth_gt25,36,072,81,S,1,2,0.5,0.38166061380230437,0.38905682543966036
ceiling_growth_gt25,36,075,48,J,3,2,0.5,0.3058523298866661,0.31798655926874947
ceiling_growth_gt25,36,089,32,J,3,2,0.0,0.21164549970718463,0.19841765597548558
ceiling_growth_gt25,36,069,61,J,3,2,0.5,0.2764946730953651,0.2904637560269048
ceiling_growth_gt25,36,019,49,L,4,2,0.5,0.42965173848280974,0.43404850482763413
ceiling_growth_gt25,36,015,81,K,4,2,0.5,0.16916294938193135,0.18984026504556065
ceiling_growth_gt25,36,069,81,J,3,2,0.5,0.22421445471275828,0.24145105129321087
ceiling_growth_gt25,36,089,81,J,3,2,0.0,0.1468283811756722,0.1376516073521927
ceiling_growth_gt25,36,097,81,V,3,2,0.0,0.19330246593415112,0.1812210618132667
ceiling_growth_gt25,36,075,51,Z,3,2,0.0,0.2566154177953091,0.2405769541831023
ceiling_growth_gt25,36,069,22,J,4,2,0.0,0.2268106125501041,0.2126349492657226
ceiling_growth_gt25,36,091,81,J,3,2,0.0,0.1762814345544147,0.16526384489476378
ceiling_growth_gt25,36,088,54,J,3,2,0.5,0.2021543458748088,0.22076969925763323
ceiling_growth_gt25,36,014,81,Y,4,2,0.0,0.1046946100346557,0.09815119690748972
ceiling_growth_gt25,36,070,81,Y,0,2,0.0,0.16432340263921233,0.15405318997426157
ceiling_growth_gt25,36,089,54,Z,3,2,0.0,0.2814731061003532,0.2638810369690811
ceiling_growth_gt25,36,072,42,J,2,2,0.0,0.13774859066016706,0.1291393037439066
ceiling_growth_gt25,36,089,42,J,4,2,0.0,0.13146037817477724,0.12324410453885366
ceiling_growth_gt25,36,070,42,J,4,2,0.0,0.11978286178248478,0.11229643292107948
ceiling_growth_gt25,36,014,22,J,4,2,0.0,0.20897863082658902,0.19591746639992721
ceiling_growth_gt25,36,097,56,U,1,2,1.0,0.3662795701417236,0.40588709700786585
ceiling_growth_gt25,36,069,54,Z,3,2,0.0,0.2939388801812936,0.27556770016996274
ceiling_growth_gt25,36,089,54,Z,2,2,0.5,0.2814731061003532,0.2951310369690811
ceiling_growth_gt25,36,581,56,Z,0,2,0.0,0.13948480388101056,0.1307670036384474
ceiling_growth_gt25,36,075,42,J,4,2,0.0,0.1551513549088664,0.14545439522706224
ceiling_growth_gt25,36,097,61,R,4,2,0.5,0.15711710496290443,0.1785472859027229
ceiling_growth_gt25,36,015,54,U,3,2,0.0,0.28967500599522955,0.2715703181205277
ceiling_growth_gt25,36,091,61,U,3,2,0.5,0.1700749258254176,0.190695242961329
ceiling_growth_gt25,36,014,21,J,2,2,0.0,0.0749852952847279,0.07029871432943241
ceiling_growth_gt25,36,070,62,J,1,2,0.0,0.14685635250436338,0.13767783047284066
ceiling_growth_gt25,36,339,56,Y,4,2,0.0,0.16649840129615165,0.15609225121514217
ceiling_growth_gt25,36,080,54,T,3,2,0.0,0.16106259024939018,0.1509961783588033
ceiling_growth_gt25,36,020,81,J,3,2,0.0,0.20776205357428446,0.19477692522589168
ceiling_growth_gt25,36,060,56,J,0,2,0.5,0.23350881815341668,0.25016451701882814
ceiling_growth_gt25,36,3302,54,J,0,2,1.0,0.2840933635276039,0.32883752830712865
ceiling_growth_gt25,36,036,53,J,2,2,0.0,0.13116962705437338,0.12297152536347504
ceiling_growth_gt25,36,024,51,J,4,2,0.0,0.06514438262794173,0.06107285871369537
ceiling_growth_gt25,36,1602,54,J,0,2,0.0,0.22085780805421992,0.20705419505083117
ceiling_growth_gt25,36,080,54,T,4,2,1.0,0.16106259024939018,0.2134961783588033
ceiling_growth_gt25,36,086,56,Z,4,2,0.5,0.23461088779739864,0.2511977073100612
ceiling_growth_gt25,36,514,56,J,1,2,0.0,0.34277142808656397,0.3213482138311537
ceiling_growth_gt25,36,047,45,Y,0,2,1.0,0.2766964450453393,0.3219029172300056
ceiling_growth_gt25,36,028,23,J,0,2,0.0,0.06533937261676005,0.06125566182821255
ceiling_growth_gt25,36,069,81,J,2,2,0.0,0.22421445471275828,0.21020105129321087
ceiling_growth_gt25,36,070,92,J,0,2,0.0,0.18642338867731115,0.1747719268849792
ceiling_growth_gt25,36,514,23,J,2,2,0.0,0.30883007011424995,0.28952819073210934
ceiling_growth_gt25,36,070,49,J,2,2,1.0,0.24009802630859806,0.28759189966431065
ceiling_growth_gt25,36,071,51,J,3,2,0.5,0.26303048690456565,0.2778410814730303
ceiling_growth_gt25,36,075,42,J,3,2,0.0,0.1551513549088664,0.14545439522706224
ceiling_growth_gt25,36,3300,71,J,0,2,0.0,0.2962874822346414,0.27776951459497634
ceiling_growth_gt25,36,1601,61,Y,1,2,0.5,0.47957525180943017,0.4808517985713408
ceiling_growth_gt25,36,089,22,J,4,2,0.0,0.13436647655487985,0.12596857177019985
ceiling_growth_gt25,36,071,52,Z,4,2,0.0,0.2804925910186228,0.26296180407995884
ceiling_growth_gt25,36,097,33,T,4,2,0.0,0.06483581086053403,0.06078357268175065
ceiling_growth_gt25,36,086,61,J,1,2,0.0,0.2703645966781415,0.25346680938575766
ceiling_growth_gt25,36,097,54,R,1,2,0.0,0.24571348391471654,0.23035639117004675
ceiling_growth_gt25,36,581,54,J,4,2,0.0,0.07288592617736882,0.06833055579128326
ceiling_growth_gt25,36,524,54,J,3,2,0.0,0.0848808426243042,0.07957578996028519
ceiling_growth_gt25,36,020,52,J,1,2,0.0,0.07688464022856345,0.07207935021427823
ceiling_growth_gt25,36,339,54,Z,3,2,0.5,0.28252840749082253,0.2961203820226461
ceiling_growth_gt25,36,028,56,J,1,2,0.0,0.14557690522473113,0.13647834864818542
ceiling_growth_gt25,36,080,33,U,0,2,0.5,0.2862882686377175,0.2996452518478602
ceiling_growth_gt25,36,027,56,J,0,2,0.0,0.12951197072250653,0.12141747255234987
ceiling_growth_gt25,36,015,61,J,4,2,0.0,0.11477060459705435,0.10759744180973846
ceiling_growth_gt25,36,069,54,Z,2,2,1.0,0.2939388801812936,0.33806770016996274
ceiling_growth_gt25,36,097,51,U,2,2,0.0,0.23825152124643403,0.2233608011685319
ceiling_growth_gt25,36,1601,56,J,1,2,0.5,0.4368060757431199,0.4407556960091749
ceiling_growth_gt25,36,070,31,J,3,2,0.0,0.16316044845229657,0.15296292042402804
ceiling_growth_gt25,36,075,33,Z,4,2,0.5,0.11947031972395078,0.14325342474120384
ceiling_growth_gt25,36,089,51,Z,3,2,1.0,0.27770562993076875,0.3228490280600957
ceiling_growth_gt25,36,020,22,J,0,2,0.0,0.13807321549472734,0.1294436395263069
ceiling_growth_gt25,36,013,81,Y,4,2,0.0,0.11569756320659083,0.1084664655061789
ceiling_growth_gt25,36,047,81,J,4,2,0.5,0.4106733706457805,0.4162562849804192
ceiling_growth_gt25,36,088,56,K,3,2,0.0,0.07863870820779684,0.07372378894480953
ceiling_growth_gt25,36,014,44,J,0,2,0.0,0.1950310481866545,0.1828416076749886
ceiling_growth_gt25,36,9553,72,J,4,2,0.0,0.11726233434129946,0.10993343844496824
ceiling_growth_gt25,36,069,42,J,4,2,0.5,0.14115417457325802,0.1635820386624294
ceiling_growth_gt25,36,075,51,U,2,2,0.5,0.36358530880522844,0.3721112270049017
ceiling_growth_gt25,36,049,33,J,2,2,0.0,0.08410743983001477,0.07885072484063885
ceiling_growth_gt25,36,072,81,S,2,2,0.0,0.38166061380230437,0.35780682543966036
ceiling_growth_gt25,36,036,49,J,4,2,0.0,0.2567990613294348,0.24074911999634513
ceiling_growth_gt25,36,581,22,J,3,2,0.0,0.09737104200257865,0.09128535187741749
ceiling_growth_gt25,36,086,61,J,4,2,0.0,0.2703645966781415,0.25346680938575766
ceiling_growth_gt25,36,019,49,J,4,2,1.0,0.47583845205684483,0.508598548803292
ceiling_growth_gt25,36,072,33,J,3,2,0.0,0.11027518753680965,0.10338298831575904
ceiling_growth_gt25,36,068,56,J,2,2,0.0,0.1619195120418267,0.15179954253921252
ceiling_growth_gt25,36,1601,61,Y,3,2,1.0,0.47957525180943017,0.5121017985713407
ceiling_growth_gt25,36,1601,56,V,3,2,0.5,0.5022161781948455,0.5020776670576677
ceiling_growth_gt25,36,012,48,K,3,2,0.0,0.0874197380516579,0.08195600442342928
ceiling_growth_gt25,36,020,53,J,2,2,0.5,0.18962197183865967,0.20902059859874345
ceiling_growth_gt25,36,015,32,J,0,2,0.0,0.12827302866729604,0.12025596437559004
ceiling_growth_gt25,36,070,53,J,1,2,0.5,0.3588180477301995,0.367641919747062
ceiling_growth_gt25,36,072,61,J,0,2,0.0,0.14398735555705275,0.13498814583473695
ceiling_growth_gt25,36,020,22,J,4,2,0.0,0.13807321549472734,0.1294436395263069
ceiling_growth_gt25,36,089,51,J,2,2,0.5,0.2353947656615381,0.251932592807692
ceiling_growth_gt25,36,1602,51,J,0,2,0.0,0.08811866948443473,0.08261125264165756
ceiling_growth_gt25,36,034,54,J,1,2,0.0,0.13580697963517546,0.127319043407977
ceiling_growth_gt25,36,019,56,Y,2,2,0.5,0.4769647383034749,0.4784044421595077
ceiling_growth_gt25,36,097,81,S,2,2,0.5,0.2084218083517108,0.22664544532972888
ceiling_growth_gt25,36,014,71,J,3,2,0.5,0.20470223546930955,0.2231583457524777
ceiling_growth_gt25,36,013,32,J,0,2,0.0,0.13860018498473856,0.1299376734231924
ceiling_growth_gt25,36,024,42,J,2,2,0.0,0.07476979753051922,0.07009668518486177
ceiling_growth_gt25,36,047,51,J,2,2,0.0,0.20517518285828662,0.19235173392964372
ceiling_growth_gt25,36,080,51,J,0,2,0.0,0.16067121809661855,0.15062926696557988
ceiling_growth_gt25,36,089,48,J,4,2,0.0,0.17453686314366454,0.16362830919718552
ceiling_growth_gt25,36,068,42,J,1,2,0.0,0.10020802728816311,0.09394502558265291
ceiling_growth_gt25,36,089,51,J,1,2,0.5,0.2353947656615381,0.251932592807692
ceiling_growth_gt25,36,020,45,J,3,2,0.5,0.19299268101873623,0.2121806384550652
ceiling_growth_gt25,36,075,49,U,4,2,0.5,0.2388439419064629,0.255166195537309
ceiling_growth_gt25,36,075,54,T,2,2,0.5,0.20115116827636387,0.21982922025909113
ceiling_growth_gt25,36,080,42,J,1,2,0.0,0.11035704417067047,0.10345972891000356
ceiling_growth_gt25,36,019,54,U,3,2,0.0,0.3633759290409801,0.34066493347591886
ceiling_growth_gt25,36,014,11,J,4,2,0.5,0.14444995285744186,0.16667183080385176
ceiling_growth_gt25,36,019,52,K,4,2,0.0,0.31246271285722926,0.29293379330365243
ceiling_growth_gt25,36,086,56,J,1,2,0.0,0.19015096819033514,0.1782665326784392
ceiling_growth_gt25,36,015,45,J,2,2,0.0,0.12104785399134221,0.11348236311688333
ceiling_growth_gt25,36,013,32,J,4,2,0.5,0.13860018498473856,0.1611876734231924
ceiling_growth_gt25,36,070,54,B,3,2,0.0,0.17130627725543626,0.1605996349269715
ceiling_growth_gt25,36,014,53,J,0,2,0.0,0.14410512226072855,0.13509855211943303
ceiling_growth_gt25,36,075,81,J,2,2,0.0,0.12395538054025795,0.11620816925649183
ceiling_growth_gt25,36,024,56,J,4,2,0.0,0.1315907579620891,0.12336633558945853
ceiling_growth_gt25,36,072,61,U,3,2,1.0,0.15035242878920585,0.2034554019898805
ceiling_growth_gt25,36,069,54,Z,0,2,0.5,0.2939388801812936,0.30681770016996274
ceiling_growth_gt25,36,071,54,Y,1,2,0.5,0.4383675377968367,0.4422195666845344
ceiling_growth_gt25,36,089,52,J,3,2,0.5,0.2166954170901436,0.23440195352200963
ceiling_growth_gt25,36,047,56,Z,3,2,0.5,0.3202106838538999,0.33144751611303114
ceiling_growth_gt25,36,097,33,B,1,2,0.0,0.059848440794339104,0.05610791324469291
ceiling_growth_gt25,36,089,54,S,4,2,0.0,0.17890900353625064,0.16772719081523496
ceiling_growth_gt25,36,3300,54,J,3,2,1.0,0.5007176411620337,0.5319227885894066
ceiling_growth_gt25,36,086,51,J,2,2,0.5,0.1686171854666903,0.18932861137502216
ceiling_growth_gt25,36,071,54,J,4,2,0.0,0.30916532446480277,0.2898424916857526
ceiling_growth_gt25,36,049,56,J,3,2,0.0,0.07709848651084686,0.07227983110391893
ceiling_growth_gt25,36,1133,54,J,4,2,0.0,0.11696500312296494,0.10965469042777963
ceiling_growth_gt25,36,049,54,J,4,2,0.0,0.09051431031843044,0.08485716592352853
ceiling_growth_gt25,36,072,23,U,4,2,0.5,0.25977651354167747,0.2747904814453226
ceiling_growth_gt25,36,036,23,M,3,2,0.0,0.08909507875227515,0.08352663633025796
ceiling_growth_gt25,36,070,22,J,0,2,0.5,0.22875605704597746,0.24570880348060387
ceiling_growth_gt25,36,020,22,J,2,2,0.0,0.13807321549472734,0.1294436395263069
ceiling_growth_gt25,36,012,31,M,2,2,0.0,0.0010038115202412954,0.0009410733002262145
ceiling_growth_gt25,36,089,32,L,4,2,0.5,0.23148726530473318,0.24826931122318735
ceiling_growth_gt25,36,524,54,Y,1,2,0.0,0.04769451053070139,0.04471360362253255
ceiling_growth_gt25,36,019,62,J,2,2,0.5,0.21094229647141535,0.2290084029419519
ceiling_growth_gt25,36,485,53,J,2,2,0.0,0.2763611987179451,0.25908862379807357
ceiling_growth_gt25,36,075,22,J,3,2,0.0,0.25300456667734067,0.23719178126000687
ceiling_growth_gt25,36,088,56,J,4,2,0.0,0.06622207006972365,0.06208319069036592
