projectid,txturl,http_status,text_bytes,text_sha256,status,cached
P131323,http://documents.worldbank.org/curated/en/164891468007238442/text/767650PAD0GEF00R2013002830100OUO090.txt,200,501568,f2790959f566fc3747f5e96206902bd1b52a69c0bbc52d8b07f911fe18fe0746,ok,True
P131408,http://documents.worldbank.org/curated/en/438971468002152768/text/PAD2720PAD0P13010Box385413B00OUO090.txt,200,244821,e5e5643030ab37f751522212a18b10d224ee0922574b754da27fc3afe1168c19,ok,True
P131331,http://documents.worldbank.org/curated/en/227031468120859948/text/734740PAD0P131010Box374377B00OUO090.txt,200,235023,ee0fdd5cd5255397d0f6ea4108fb4710f08b781d72a1fb300feb32bf9d394902,ok,True
P131550,http://documents.worldbank.org/curated/en/682121468261278300/text/PAD6480PAD0P13010Box379877B00OUO090.txt,200,256757,2f2bde9d59c1afa4b076040ac915bd905b53a85e5d7ea11e1da5225a31b7e54c,ok,True
P131558,http://documents.worldbank.org/curated/en/566821468177570152/text/PAD7660PAD0P1300OUO0900R20140017101.txt,200,246790,80a523553dc75863ceb15eb3b1bc1ad5822b21a4ecbc6f3688f275a3225fe73e,ok,True
P131441,http://documents.worldbank.org/curated/en/922591483677675760/text/70938-PAD-P131441-PUBLIC-ACS.txt,200,308504,8fec8bfe736fbabbbcf79e64f3dff01a19b3ca848af67ebf6f8be5158091d80d,ok,True
P131592,http://documents.worldbank.org/curated/en/280411468061146235/text/PAD7620PAD0P13010Box385299B00OUO090.txt,200,265318,05dedb0531c3834c29f61a49cb2e16220e925af0284ef0ed92c26ae65b09beff,ok,True
P131659,http://documents.worldbank.org/curated/en/379011468026983176/text/PAD5530PAD0IDA000PUBLIC00Box379808B.txt,200,227954,507dddff296c1a628fe081d3b80816cc5f9849ee846a6bbd79af3117e8b376cf,ok,True
P131660,http://documents.worldbank.org/curated/en/987881468300553401/text/PAD3620PAD0P13010Box385222B00OUO090.txt,200,450778,a5f6a68aa2a98dfc33ce35f5381aef91b992766866a7051f5695e5452cd4c470,ok,True
P131655,http://documents.worldbank.org/curated/en/362221468291332192/text/PAD11690PAD0Mu000Box385386B00OUO090.txt,200,559035,7869207aa5cd90f8e4e9279fb1dfc43dfe3811c860785169cc8f0d7006a5d7c1,ok,True
P131709,http://documents.worldbank.org/curated/en/870061468122652490/text/818570PAD0P1310isclosed0110801300SD.txt,200,307394,373b3630a283a71035c64e4389ce4e1d61a4336dc9f99958ed0322024e31cb87,ok,True
P131765,http://documents.worldbank.org/curated/en/553861468267360704/text/PAD4700P131765010Box385177B00OUO090.txt,200,194898,2d9f1feddb40e210f6a947964a029c0a152306591f83cb881fb5695d567a27e1,ok,True
P131825,http://documents.worldbank.org/curated/en/427731468316154123/text/823180PAD0IDA0010Box385188B00OUO090.txt,200,254999,7fff28179930488716e22cfdb33740846ac0d432902f1e91bf43c8254f3ba5b6,ok,True
P131778,http://documents.worldbank.org/curated/en/655001468184739502/text/PAD1037-REVISED-GEF-R2015-0014-2-Box393178B-OUO.txt,200,218749,669e8649777152186ff5336724d7fc639e340b8cc5cf891ef36349146a872ddd,ok,True
P131850,http://documents.worldbank.org/curated/en/596411468285325559/text/733290PAD00P130IC0disclosed09020140.txt,200,206350,20f8531310e22c8053c3500c6a197f8e93351ec64e02d9c160c7feb8a9b9f826,ok,True
P131965,http://documents.worldbank.org/curated/en/414931468286479626/text/PAD7720PAD0P13010Box385345B00OUO090.txt,200,389449,80a2a63375e04bc2e10e90a46a1cc030eb568c6f544b819ff674995e445560c3,ok,True
P132123,http://documents.worldbank.org/curated/en/171141468200341260/text/PAD4150PAD0P13010Box385412B00OUO090.txt,200,313293,553d889cee1e243093230595cbf798646d9fbd2928d288e8cbb8b153f6b7a3e9,ok,True
P131973,http://documents.worldbank.org/curated/en/249411468291324138/text/787600PAD0Nige0100OUO0900Box379825B.txt,200,393138,336e426b8e7acfdb5d64f09f2ec8aedf94711bca11d8d40395992c7f5db70b68,ok,True
P132154,http://documents.worldbank.org/curated/en/602451468010856707/text/742790PAD0P132010Box377322B00OUO090.txt,200,164036,ceb33b8763d34c7f747f357371f22ca64262233870830726b207d30eb53f7c82,ok,True
P132268,http://documents.worldbank.org/curated/en/833251468110957876/text/846580PAD0P1320Box382143B00PUBLIC0.txt,200,41228,7cccc8ce02e9338d9b4235e1a39b4cfa2f6a14183f24d182a6d3a86be06879a7,ok,True
P132173,http://documents.worldbank.org/curated/en/137201468042003514/text/763460PAD0P132010Box382077B00OUO090.txt,200,279548,a3aadbe409132d43d712b71203f053befd121d132829194ea536c481ec79390f,ok,True
P132157,http://documents.worldbank.org/curated/en/732451468309869949/text/PAD8350PAD0P13010Box385222B00OUO090.txt,200,454603,f5eb4cb97dd7a6a0e0b04e321991cc5d1a40b9dc82c5afb41313a17792ae3b89,ok,True
P132270,http://documents.worldbank.org/curated/en/289641468239978258/text/840380PAD0P132010Box385166B00OUO090.txt,200,265514,4b42d16da94f80acac16e322f5c4ed63deaf23f0bc7b593c580999a4f2ba7ef2,ok,True
P132277,http://documents.worldbank.org/curated/en/387481468260128466/text/PAD5330P132277010Box385199B00OUO090.txt,200,131187,f9f7e2f24da806aa8192bf3d0830db772d298aba323e2398a75f3af9ceff38f7,ok,True
P132289,http://documents.worldbank.org/curated/en/874211468290710744/text/748610PAD0P132010Bpx374388B00OUO090.txt,200,309415,080c0a2622bb6a8f9261ef256717e78d071941ce1017b9bf27a03348111c07e5,ok,True
P132306,http://documents.worldbank.org/curated/en/862461468097181661/text/767300PAD0P13200IDA0R201300117010SD.txt,200,309070,c1dab2dec76e22f678c4b231c0080f489ba76c72ffbe63edaf1375f033550a1f,ok,True
P132308,http://documents.worldbank.org/curated/en/328361468179033883/text/PAD616-PAD-P132308-IDA-R2016-0052-1-Box394877B-OUO-9.txt,200,311730,4f2262d7c66c45250fa1ee9afbfc64df14a4f99dde9f623abde4d1189bf62d12,ok,True
P132314,http://documents.worldbank.org/curated/en/991691468038931790/text/722840PAD0R2010osed0201301300SIMULT.txt,200,271595,5bf2c2e3a4e79bb8e56bc8b71b01a488ed8f9aa55dd49e58c664d217b816ba40,ok,True
P132317,http://documents.worldbank.org/curated/en/494411468296969716/text/Philippines-Rural-Development-Project.txt,200,404493,17f96eb004d0338157fc40000f6d19951bbcd3e2d20b997f71af528d7dec31b3,ok,True
P132405,http://documents.worldbank.org/curated/en/671631468292230996/text/PAD4440PAD0P1324050Box382141B00PUBLIC0.txt,200,340800,51e8f21f512c695174a9f9c2dc0b7153348e86e348d9fc6f8a5e37910ec6d8d8,ok,True
P132381,http://documents.worldbank.org/curated/en/468231468174537734/text/PAD5720PAD0P13010Box385222B00OUO090.txt,200,363916,d57eb8da34bcf5a78b5477e6b41cd2cde3942f9118009125c724b7f804f8710c,ok,True
P132515,http://documents.worldbank.org/curated/en/234131468179340002/text/PAD1337-PAD-P132515-Box393255B-OUO-9-R2015-0228-1.txt,200,208777,f57e932ebba5513fe4ca68c8622a4f32c97285c664815abe29c2a6a632685d47,ok,True
P132418,http://documents.worldbank.org/curated/en/632631468258842038/text/PAD10460PAD0P1010Box385378B00OUO090.txt,200,253451,c84f2b510f0ed74a7f596928feefde7beacc791f640247210429322ff3cbe707,ok,True
P132443,http://documents.worldbank.org/curated/en/254531468054586854/text/PAD5670PAD0P13010Box385355B00OUO090.txt,200,205672,52b5ddc9f922114ebef31ed981055e2e5d402dcae8363f139b914ff4c49bfcc5,ok,True
P132617,http://documents.worldbank.org/curated/en/538831468010906215/text/779500PAD0P132010Box377322B00OUO090.txt,200,284388,db9501cc12a7f4e56d6e62290fc9655aa365c2c7b014b76327473b63b9519c7f,ok,True
P132621,http://documents.worldbank.org/curated/en/339241468028779314/text/PAD9880PAD0P13010Box385445B00OUO090.txt,200,197162,896f67e2ba09df2c249aacc799b66148eb5bcb4bbee0533f52036f4934a8750b,ok,True
P132623,http://documents.worldbank.org/curated/en/938921468035436516/text/PAD5980REVISED00disclosed0120100140.txt,200,253732,665e07c8154f327510e1675dbbb8a2950a2273d11127438fdccb755e70f616ce,ok,True
P132634,http://documents.worldbank.org/curated/en/923321468198848579/text/764830PAD0P1320disclosed060701300SD.txt,200,435636,1bc96a81294a8d349d1858dfe9e4f756c8385d67d6945c8dce6c72c89c52838c,ok,True
P132652,http://documents.worldbank.org/curated/en/760261468175774922/text/PAD7900PAD0P13010Box385222B00OUO090.txt,200,427483,8d66e473d633730f59d5da53dcbea742a7c0873e11204146747b1341a7c4c45c,ok,True
P132748,http://documents.worldbank.org/curated/en/685701489888842407/text/China-DevMktBased-PAD-03022017.txt,200,162645,f7d466d563ff61baec9d85bdd6ba9b9a9f4690d87401986a3b8c4bde6c600e6d,ok,True
P132698,http://documents.worldbank.org/curated/en/661811468169771793/text/PAD8880PAD0P13010Box385222B00OUO090.txt,200,365843,ea983905b93eb8b36db302791eacf0bb87e8ce850d01be81eb0618df81c28ca8,ok,True
P132667,http://documents.worldbank.org/curated/en/459301468204890551/text/PAD7950P132667010Box382153B00OUO090.txt,200,201977,3c7a16d5f3a170b5d4d3a47eb8d815cd925b8ec9ef68d9070c845a77f2f42e01,ok,True
P132750,http://documents.worldbank.org/curated/en/301361468297892179/text/822260PAD0P132010Box379877B00OUO090.txt,200,190621,4cc942248b22ebce3856cf5287dce54015394ab3c544b73530621a6a43710109,ok,True
P132775,http://documents.worldbank.org/curated/en/266241468028780279/text/PAD9440PAD0P13010Box385445B00OUO090.txt,200,209063,03d290be9e34ba621aba92d10e4c0ffc3e01d66cf8fcae35abc95571fc8d4afb,ok,True
P132833,http://documents.worldbank.org/curated/en/923001467990996299/text/PAD1265-PAD-IDA-R2016-0064-1-OUO-9.txt,200,235112,6cc3541a41edec3f28a4fef7bca33f7d86dff0382a51ff8ef08614c7ef97a4dc,ok,True
P132821,http://documents.worldbank.org/curated/en/929951467990389076/text/Congo-Democratic-Republic-of-Fifth-Phase-of-the-Central-African-Backbone-Program-Project.txt,200,288435,9503a19859d8471a1b95c19a13b18b85103e1e71268450aaee9e816cd4c93590,ok,True
P132846,http://documents.worldbank.org/curated/en/292561468050687641/text/PAD11870PAD0P1010Box385454B00OUO090.txt,200,247384,deeff934f27e984b3d3ce3fc6e88a7dd5b4269a4833c4ac639c66467a94a183e,ok,True
P132873,http://documents.worldbank.org/curated/en/536511468242658181/text/PAD9200PAD0P13010Box385414B00OUO090.txt,200,204966,6f5fa6645ba33592d81d85ee99a2e518e15cd4183f3c5024aa6dbf9588adc5bc,ok,True
P132944,http://documents.worldbank.org/curated/en/320511541065030739/text/PAD1450-PAD-PUBLIC-Nov-22-2015-Afghanistan-Naghlu.txt,200,278748,aa139805a885c26d902ad96860a8674f65ee2a01c318cf7d53c95f781021c24b,ok,True
P132982,http://documents.worldbank.org/curated/en/322411468010216105/text/913510PAD0P132010Box385444B00OUO090.txt,200,298363,41a404c65f3cf6c23e3073108e07b056a0e369a4b97660e0983a1bf7fdc1d7ce,ok,True
P132979,http://documents.worldbank.org/curated/en/320711468253480045/text/PAD5600PAD00P10PUBLIC0002014011012.txt,200,222225,66923642d25785cf73c8cf3bffa99d69c2ebb277f7eb71a6c4ee36b97fdeb114,ok,True
P133000,http://documents.worldbank.org/curated/en/657531467998209382/text/PAD1144-PAD-R2015-0081-1-P133000-Box391434B-OUO-9.txt,200,193861,54e98a0a0a42f2a59811b074dd4d92cb4a2c6d2e6fd53c55020dc777da986d37,ok,True
P133017,http://documents.worldbank.org/curated/en/637781468025486321/text/PAD8090PAD0P130OFFICIAL0USE0ONLY090.txt,200,179490,8782a7757c8cb5d315903261de7de4ada9a7dfef6f31b37c58e384a68bcf4395,ok,True
P133069,http://documents.worldbank.org/curated/en/888871468018632687/text/PAD7470PAD0P13010Box385316B00OUO090.txt,200,202059,71bfca6b8390bb765b63862d51d1b51e5bc053ee6359febc612a49f694be8c17,ok,True
P133021,http://documents.worldbank.org/curated/en/747321468236645947/text/PAD8800PAD1330010Box385199B00OUO090.txt,200,287470,9e424c53e524aa052ee604c7da0b2383383d7cb13484537b1ea08acc107b878f,ok,True
P133018,http://documents.worldbank.org/curated/en/226451468213000329/text/PAD9010PAD0P13010Box385316B00OUO090.txt,200,230044,c4a0ae869d2161e2f9ff6f828ec379196e53d9092a601922c8820ba5a9722ffb,ok,True
P133079,http://documents.worldbank.org/curated/en/773661468030571230/text/replacement0IDA0R20140003801.txt,200,459293,04166ac873de08c535e765f699fd1ef725884515e35d05e0c14f5b18324721db,ok,True
P133114,http://documents.worldbank.org/curated/en/405091468213000602/text/PAD7140P133114010Box382166B00OUO090.txt,200,245043,3ca593951c1a10c0a0f1a91d9eec9deac279fa82aa2c2dad34e1798edbc43cce,ok,True
P133129,http://documents.worldbank.org/curated/en/993911468209985482/text/PAD6220PAD0P13010Box385389B00OUO090.txt,200,237458,ea6b8c7a15a8a2169ed52c9c654bc7c0fcce39d808b64e60fb8a284f35d18649,ok,True
P133117,http://documents.worldbank.org/curated/en/533011468241173973/text/PAD10420PAD0P1010Box385386B00OUO090.txt,200,205787,1a375d8935072382e46eaca7e89ec7398a9054bdbf6cffa9b6c9901acac4319a,ok,True
P133116,http://documents.worldbank.org/curated/en/956941468220182643/text/PAD6970PAD0P13010Box385316B00OUO090.txt,200,206487,f45908e6fbf1d5f3adfa018209965260cec3e96a9badd92a99704e0b757694d1,ok,True
P133133,http://documents.worldbank.org/curated/en/621921468257058351/text/PAD5250PAD0P13010Box379865B00OUO090.txt,200,498515,cee40dd886d169891cfddf95028602842a3239a338fb9be25cd6b0f7661bdf23,ok,True
P133184,http://documents.worldbank.org/curated/en/227411468178168566/text/770270PAD0P133010Box377288B00OUO090.txt,200,244748,79b067361ea8585db4e83c76a187db6a04d0da12bee6eafefac1c04a9252e167,ok,True
P133195,http://documents.worldbank.org/curated/en/197581467999700114/text/PAD5570PAD0P13010Box385356B00OUO090.txt,200,219331,865087964ef81b29fcb07b2e7b48b56d0b92c6d731475d02502322c2c968084f,ok,True
P133226,http://documents.worldbank.org/curated/en/902631468055497127/text/PAD5490PAD0P13010Box385166B00OUO090.txt,200,170224,84f0a485ad87d0d6a3bbeb926b3398b30991bc00ad955b5bcdf874df9ca32e30,ok,True
P133193,http://documents.worldbank.org/curated/en/584531467993214019/text/PAD535-PAD-P133191-PUBLIC-Box393259B-PAD-Cronicas-RVP-Approved-May-15.txt,200,307758,e70418a1895cd69c7701a1580bddaf305d6863d9e7114be3d84f9eceac4919d8,ok,True
P133288,http://documents.worldbank.org/curated/en/203311467994594604/text/PAD8340PAD0P13010Box385454B00OUO090.txt,200,311755,52c77c63236066b18a8d9b8f873a3fa378f215b84eb84afa910e0126cc006ed7,ok,True
P133261,http://documents.worldbank.org/curated/en/354751468219305169/text/PAD6490PAD0P13010Box385321B00OUO090.txt,200,247078,46cf1ef7529a64f268e38020e430d65db7bf80591f513e322410a70501f8458e,ok,True
P133305,http://documents.worldbank.org/curated/en/512271467996734100/text/PAD1581-PAD-P133305-IDA-R2016-0091-1-Box394887B-OUO-9.txt,200,224092,baee7017e89a1ea91b8b1a71f974b4d94f4786704845cac29f6c7de2a8b10d06,ok,True
P133312,http://documents.worldbank.org/curated/en/182131468000919884/text/PAD914-PAD-P133312-GEF-R2015-0010-1-IDA-R2015-0131-1-Box391445B-OUO-9.txt,200,494822,eaa6a8e1ba360664d1059442dc22e76362a96fe26ea672c9ccd4ecebbe4dee16,ok,True
P133327,http://documents.worldbank.org/curated/en/142331468173952803/text/722930PAD0P1330Official0Use0Only090.txt,200,305239,0900a0da25b1053dc30306541ba252d435065745098f751a079a368ca7721ef2,ok,True
P133326,http://documents.worldbank.org/curated/en/508641468190136880/text/PAD442-PAD-P133326-R2015-0109-1-Box391471B-OUO-9.txt,200,262842,a36ebd959df1c2ffd56ddc2dfe00e41bd0d461a8d0cbcee172d64e44d0757f3d,ok,True
P133333,http://documents.worldbank.org/curated/en/160831468307457305/text/757520PAD0P133010Box377300B00OUO090.txt,200,369340,cb388eb75387a5ae123ed4548f19c085cd1c3245b48bf5df3ea54c7616d5a1dd,ok,True
P133380,http://documents.worldbank.org/curated/en/972861468303276901/text/PAD3820P133380010Box385211B00OUO090.txt,200,224707,3a4667573d7e8c014321536ac7c3d95cf2202ba94feb84aa2fb6996f841a9a5d,ok,True
P133338,http://documents.worldbank.org/curated/en/310031617648709433/text/Cameroon-Equity-and-Quality-for-Improved-Learning-Project.txt,200,541846,700cafa5428bd49cde4a3cb5432034d95f660cb66ef468e7e7129c2434947031,ok,True
P133352,http://documents.worldbank.org/curated/en/315101468257722869/text/PAD7670P133352010Box385199B00OUO090.txt,200,245893,f60c287c411fb6838b44d78d6bf180ab448bb61264d3483beaf97a382519946d,ok,True
P133456,http://documents.worldbank.org/curated/en/812241467988933579/text/PAD840-PAD-P133456-R2015-0039-1-Box385415B-OUO-9.txt,200,205987,f4dd97ebcc4060e431a0654727c481956fed29a52d1b6233cefa2882f4c6a21c,ok,True
P133445,http://documents.worldbank.org/curated/en/145881468263676965/text/765030PAD0P1330isclosed0501301300SD.txt,200,312750,4cc2f904e1a3088a561eb7b5adc6e6c91525c3868995aa7d0a788591c88080c5,ok,True
P133424,http://documents.worldbank.org/curated/en/850861468167372860/text/811910PAD0P1330sclosed01101101300SD.txt,200,436106,b7c54ed7206cd1d9e67b5ace243f5e51468c93dfaae1dd2f9e400a221f540f08,ok,True
P133446,http://documents.worldbank.org/curated/en/287251468046846430/text/PAD8320PAD0P13010Box385244B00OUO090.txt,200,244615,e93870718ea9a81f477237a13ac13ba7aded8de3759880309b53519c025f1c5a,ok,True
P133531,http://documents.worldbank.org/curated/en/176601468218989671/text/PAD7190P133531010Box382166B00OUO090.txt,200,197942,a0b42e5e8437a8fb02361fbf408bf37e55f83618ce9739b0b25ab19730abacaa,ok,True
P133590,http://documents.worldbank.org/curated/en/504911468115450273/text/PAD8000P133590010Box382156B00OUO090.txt,200,276666,843eb18a077421903cd7c9e322c0a55019e1d91d2d5df4975dddf2aaa1662020,ok,True
P133557,http://documents.worldbank.org/curated/en/304271468122358474/text/673860PAD0P1330port0Project00Final.txt,200,308121,5e8d28689a432d29eb0f639747059ff80d1634f31c39cc11257c5f73fc5d757e,ok,True
P133591,http://documents.worldbank.org/curated/en/667631468024616364/text/PAD6390P133591010Box382156B00OUO090.txt,200,373557,627d6d68b3fbe0eab7d886b98b2dc664edc8ff197b24c8fdd884de069376295a,ok,True
P133597,http://documents.worldbank.org/curated/en/331891468304842737/text/839650PAD0P133010Box385177B00OUO090.txt,200,249491,be7935316a739ed66f456d90fbf590541aa90a7a0733b3588fd7f1c79717bc2c,ok,True
P133613,http://documents.worldbank.org/curated/en/981471468275116185/text/839940PAD0P133010Box385211B00OUO090.txt,200,339746,3d65f0056dc57b8751eb917583e32ed2090cb5c8a2d44ed5b8ef569c565450e7,ok,True
P133653,http://documents.worldbank.org/curated/en/180731468209952966/text/826400PAD0P133010Box379877B00OUO090.txt,200,194339,9a9ab3e46487b2f419f00b163599d0d6f3b2d241bf288e725314d4b4be6e1d0b,ok,True
P133620,http://documents.worldbank.org/curated/en/929241468056947115/text/826170PAD0P1330sclosed01102801300SD.txt,200,567460,1ca659ef6952135034a087c5c51041863f70a8f45e534770c136f3cf4e979bed,ok,True
P133731,http://documents.worldbank.org/curated/en/446471468262504691/text/878060PAD0P133010Box385222B00OUO090.txt,200,255394,0a917231e3dbee0b714abb75cc8345e911dfe064fc43736d3667180a7b8a53ad,ok,True
P133705,http://documents.worldbank.org/curated/en/464361468005066524/text/PAD7220PAD0P13010Box385222B00OUO090.txt,200,258551,e8a78f0f2dee89b0f5e72a53483a0380ba3cee09019bdf6462a78f6a37baf6bf,ok,True
P133703,http://documents.worldbank.org/curated/en/913891468318882172/text/PAD7740PAD0P13010Box385222B00OUO090.txt,200,508320,60fe684357eaf46d11d03fdb45d6fdd327cd9df48db6439c7afcb3d2f41c5eb4,ok,True
P133780,http://documents.worldbank.org/curated/en/915031468185036165/text/PAD614-PAD-Uganda-GPE-P133780-Final-PAD-PUBLIC.txt,200,371239,36ec947ff154d01f9c428f6675c87dc14178923f299d986a2769b77be95bdd3e,ok,True
P143036,http://documents.worldbank.org/curated/en/469751468290714621/text/818630PAD0P143010Box385211B00OUO090.txt,200,194261,fbf5adfb59747174dd4c0acc114caf08af91e387298f24bb078f0fd4767ef549,ok,True
P133829,http://documents.worldbank.org/curated/en/115821473965587777/text/PAD-disclosable-version-P133829-2016-09-09-09132016.txt,200,286214,80aa86ec4fbab71b116457991a42e654ae6cc55ad3c59219de8821de10ea0ef2,ok,True
P133803,http://documents.worldbank.org/curated/en/687551499565843778/text/INDIA-GEF-PAD-06212017.txt,200,302657,b4e914a4d5cdda4987f2b786b154d1b7fb7adbc48e350b8601444495e131ea38,ok,True
P133828,http://documents.worldbank.org/curated/en/421351468031549537/text/PAD8620PAD0P13010Box385199B00OUO090.txt,200,268011,2052540989cb13b27f49509f2c6ed9144fe11bbe03bfddced3243b6b4743518b,ok,True
P143055,http://documents.worldbank.org/curated/en/437581468265751164/text/PAD7540PAD0P14010Box385222B00OUO090.txt,200,222703,b7ea0744727b59a3356552d6e3db83fb72057962f572fdd6450302a7a2b365a0,ok,True
P143184,http://documents.worldbank.org/curated/en/523351468021251790/text/PAD7010PAD0P14010Bpx385271B00OUO090.txt,200,244468,27497db331cb1f2c3573cdeeacdf17fd93fdcaecc548dddd730aa00826c2d7be,ok,True
P143185,http://documents.worldbank.org/curated/en/405861468000593624/text/PAD1234-PAD-P143185-R2016-0041-1-Box394870B-OUO-9.txt,200,223489,103ef7fbfae3914cec67b1f36c2e1843b1f266be70d58e60fe9e7b39fb83d8e5,ok,True
P143064,http://documents.worldbank.org/curated/en/530841468263672030/text/837350PAD0P143010Box382121B00OUO090.txt,200,403128,5a10574abe94f2a81bb131aa6acb3c937c3746cb151396b819ab300d39a34a35,ok,True
P143197,http://documents.worldbank.org/curated/en/471801468266165941/text/PAD7380REPLACE00900IDA0R20140000901.txt,200,265954,fb52595b5512f0941818685cf83905aee0c32aa422c8c9ff7962650fce4bda86,ok,True
P143274,http://documents.worldbank.org/curated/en/989511468047790706/text/809920PAD0P143010Box382156B00OUO090.txt,200,236086,c97feaaf1403334a34cd0065635d1e2557179772975a20b0f237b3e58d470f26,ok,True
P143302,http://documents.worldbank.org/curated/en/749441468029355511/text/PAD6150P143302010Box385188B00OUO090.txt,200,307196,c15afd8e609b601053f7fc41adace28b18e8c0373c8da4ca0d0e2e4e93b1b72f,ok,True
P143307,http://documents.worldbank.org/curated/en/128481468186843607/text/PAD1320-PAD-P143307-OUO-9-IDA-R2016-0137-1-Box396260B.txt,200,508224,c00a5f7a8bae9845a72f63d30f36c68b2bea574dd83fa61f06478d7bd1e6eb9f,ok,True
P143382,http://documents.worldbank.org/curated/en/699721468260643178/text/761730PAD0P143010Box377322B00OUO090.txt,200,280770,3c3c90509c2c629bcfa3fb9514d37209e01d179f369528ada7d602242f718c08,ok,True
P143408,http://documents.worldbank.org/curated/en/764901468304502569/text/PAD5440P143408010Box382144B00OUO090.txt,200,151804,412bce05a07d2d39baf99d2bf8843314572222cb43031cea900506025d966818,ok,True
P143334,http://documents.worldbank.org/curated/en/186291467998526269/text/PAD1057-PAD-P143334-R2015-0140-1-Box391497B-OUO-9.txt,200,338722,a273211ae61d3c2b257f3441038c740e67162978d2b3fb83a16b9756be2ac58b,ok,True
P143417,http://documents.worldbank.org/curated/en/300131468229467498/text/PAD6550PAD0P14010Box385316B00OUO090.txt,200,393903,c1624d7575fe5451747dd894d0fb5446e521a75baf3b23be542f244ffcc28959,ok,True
P143492,http://documents.worldbank.org/curated/en/304061468007778444/text/PAD1067-PAD-P143492-Box393264B-PUBLIC.txt,200,303794,173a7405a9fb9574eb7fbdb9cefdd0e34caad3aa59565cf4dddbb85b49b6c243,ok,True
P143580,http://documents.worldbank.org/curated/en/472661468005401980/text/PAD6760P143580010Box382153B00OUO090.txt,200,239625,670de30d7452175be35f9b57acef9417a0d2da5af9911eac057fddb9fbf85b55,ok,True
P143588,http://documents.worldbank.org/curated/en/211781468101070719/text/825790PAD0P143010Box382156B00OUO090.txt,200,253133,bb4e13cfbdc03ae14cfd00e229b4152b1131eebcd0b20494e7d6973dac037c5b,ok,True
P143594,http://documents.worldbank.org/curated/en/576721468055142791/text/PAD6290PAD0R20010Box385283B00OUO090.txt,200,284154,9c8f699c68d74f9486519fad17293e618b52e7228516a99caf15209fecd278af,ok,True
P143650,http://documents.worldbank.org/curated/en/364941468035479517/text/PAD6520P143650010Box382156B00OUO090.txt,200,254752,ed3f9a7cc807b9b213f7a0c2845b6f9acb19f6bd4d96bbd100a7df3986c51337,ok,True
P143652,http://documents.worldbank.org/curated/en/637581468013200619/text/815290PAD0P143010Box379877B00OUO090.txt,200,200155,395e325c100e8c6d5eb5b647983b3d32133998b8dcee2a0a9d4cb51774c7acf2,ok,True
P143751,http://documents.worldbank.org/curated/en/865381468034726161/text/PAD12380PAD0P1010Box391420B00OUO090.txt,200,344739,d8b2af4b9578c59dc79ab236d7157c7d06e1ec37c90cd543b593c7f31a153ca1,ok,True
P143774,http://documents.worldbank.org/curated/en/992211468015674641/text/768540PAD0P1430le0PAD00Nov040020130.txt,200,140948,abc4e87f54bf5bcf0bfdf34098d4e14e3dfabc2350f7ee57d116ee2013b1e614,ok,True
P143842,http://documents.worldbank.org/curated/en/506841476077511270/text/PAD634-PAD-P143842-Box396300B-PUBLIC-ACS.txt,200,418620,4594f2e99b66e94b61284ae401a186dac88c2bbb60e96f91074b196e6e627856,ok,True
P143843,http://documents.worldbank.org/curated/en/824431468305087652/text/833160PAD0P143010Box382121B00OUO090.txt,200,348167,c1c94e9aae6e69f5a413d4d6e3099082226258f63d1243567523e3c45f061561,ok,True
P143844,http://documents.worldbank.org/curated/en/738871468200349292/text/PAD8770P143844010Box385199B00OUO090.txt,200,235390,886e2867345974736f0349b0ec39946dfbc7cf10590be359ac841360aff2ca65,ok,True
P143849,http://documents.worldbank.org/curated/en/236521468025764060/text/810090PAD0P143010Box379877B00OUO090.txt,200,484673,7b3c7317567737eaa4a3439ff84561a62e304be35f43d7769663758f5b12dba9,ok,True
P143921,http://documents.worldbank.org/curated/en/861691468303018504/text/PAD4790PAD0P14010Box385222B00OUO090.txt,200,284809,c32df11f3a61a7e864905b7464d22565e1aec74119fdcae7e96505d6fe821036,ok,True
P143915,http://documents.worldbank.org/curated/en/260731468169441577/text/759410PAD0P143010Box377322B00OUO090.txt,200,425830,10db7c0ed34255d992fa0403601760842edad7692e75e8882259c64f9e84e473,ok,True
P143914,http://documents.worldbank.org/curated/en/153541468281948642/text/PAD6070P143914010Box382166B00OUO090.txt,200,244315,1f34862076edd51181f93e23ebf6d31e2decbb9c0f311da742e71d29f98a3e86,ok,True
P143988,http://documents.worldbank.org/curated/en/860101468062087801/text/PAD5860PAD0P140official0use0only090.txt,200,228588,166a118786ed2fa824e3e20c3a2ce7bc8c00794170446dd707831ca9882f2cee,ok,True
P143996,http://documents.worldbank.org/curated/en/192281468260683606/text/PAD5230PAD0R200c00OUO0900Box377382B.txt,200,184428,3bce3dea73fd8e9896b8dcd7a800aefab5c0125d1c147578150d0debada9111f,ok,True
P143993,http://documents.worldbank.org/curated/en/880721468014967385/text/PAD6060PAD0P14010Box382111B00OUO090.txt,200,384772,e66309a3ef79e302ae00675b6ed9f1a8a888e0921e571420e49ba511ce6f09a8,ok,True
P143995,http://documents.worldbank.org/curated/en/608061468199757617/text/PAD7440REVISED020Box385199B00OUO090.txt,200,198858,9e951c55cf35ef587d067297df515da30fcfb1d51e8d62788fd4bb9bc4cbda70,ok,True
